Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,p
0,4.5599e-05,-0.000111666,2.80909,2.80909,-2.22617e-10,9.27569e-11,2.86715e-08,-2384.18
