Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,p
0,-0.000367717,-0.00015119,7.48228,7.48228,1.26573e-06,1.72029e-07,-6.36494e-08,-2396.54
