Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,p
0,6.71511e-05,-0.000398647,4.49394,4.49394,-7.39893e-10,3.47787e-11,4.89826e-08,-2386.12
