Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,p
0,-9.64649e-05,-0.000165546,5.55253,5.55253,4.8936e-09,-6.32536e-10,6.77122e-08,-2386.36
