Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,p
0,-0.000928869,0.000178667,8.06456,8.06456,-4.58543e-05,1.51691e-06,-3.24034e-06,-2396.83
