Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,p
0,0.000170855,5.4242e-05,6.34646,6.34646,2.39277e-07,-4.70275e-09,9.00128e-08,-2385.83
