Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,p
0,-0.000366981,0.000176824,4.22929,4.22929,-6.12224e-10,-5.84976e-11,4.52818e-08,-2384.96
